CLASSES,INTENSITY-MEAN,RAWRED-MEAN,RAWBLUE-MEAN,RAWGREEN-MEAN,EXRED-MEAN,EXBLUE-MEAN,EXGREEN-MEAN,VALUE-MEAN,SATURATION-MEAN,HUE-MEAN
FOLIAGE,49.814816,41.77778,61.11111,46.555557,-24.11111,33.88889,-9.777778,61.11111,0.35897508,-2.3604913
FOLIAGE,19.88889,17.88889,25.11111,16.666668,-6.0,15.666667,-9.666667,26.444445,0.40249237,-1.5402138
FOLIAGE,0.4074074,0.0,1.2222222,0.0,-1.2222222,2.4444444,-1.2222222,1.2222222,0.7777778,-2.0943952
FOLIAGE,5.0,2.5555556,7.3333335,5.111111,-7.3333335,7.0,0.33333334,7.3333335,0.7252886,-2.6393893
FOLIAGE,2.4444444,0.8888889,4.666667,1.7777778,-4.6666665,6.6666665,-2.0,4.666667,0.87222224,-2.3408008
FOLIAGE,1.5185186,0.33333334,2.8888888,1.3333334,-3.5555556,4.111111,-0.5555556,2.8888888,0.9166667,-2.4238
FOLIAGE,5.185185,2.0,9.333334,4.2222223,-9.555555,12.444445,-2.8888888,9.333334,0.7900112,-2.4068089
FOLIAGE,20.148148,14.222222,31.11111,15.111111,-17.777779,32.88889,-15.111111,31.11111,0.54582953,-2.0601704
FOLIAGE,8.333333,3.7777777,14.0,7.2222223,-13.666667,17.0,-3.3333333,14.0,0.73447025,-2.4423232
FOLIAGE,8.0,4.111111,13.222222,6.6666665,-11.666667,15.666667,-4.0,13.222222,0.6950877,-2.412671
FOLIAGE,11.185185,5.2222223,20.0,8.333334,-17.88889,26.444445,-8.555555,20.0,0.73926485,-2.313534
FOLIAGE,0.037037037,0.0,0.11111111,0.0,-0.11111111,0.22222222,-0.11111111,0.11111111,0.11111111,-2.0943952
FOLIAGE,9.925926,6.0,15.111111,8.666667,-11.777778,15.555555,-3.7777777,15.111111,0.627944,-2.417818
FOLIAGE,16.148148,8.0,28.333334,12.111111,-24.444445,36.555557,-12.111111,28.333334,0.71822083,-2.305989
FOLIAGE,3.4074075,1.1111112,6.0,3.1111112,-6.888889,7.7777777,-0.8888889,6.0,0.8435185,-2.5191648
FOLIAGE,0.037037037,0.0,0.11111111,0.0,-0.11111111,0.22222222,-0.11111111,0.11111111,0.11111111,-2.0943952
FOLIAGE,31.851852,25.555555,40.22222,29.777779,-18.88889,25.11111,-6.2222223,40.22222,0.39567065,-2.4018247
FOLIAGE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOLIAGE,0.5555556,0.0,1.2222222,0.44444445,-1.6666666,2.0,-0.33333334,1.2222222,0.5555556,-2.4445627
FOLIAGE,1.7777778,0.11111111,3.8888888,1.3333334,-5.0,6.3333335,-1.3333334,3.8888888,0.9777778,-2.4225056
FOLIAGE,18.074074,16.0,22.555555,15.666667,-6.2222223,13.444445,-7.2222223,23.88889,0.38661182,-1.7028334
FOLIAGE,1.1481482,0.11111111,2.7777777,0.5555556,-3.1111112,4.888889,-1.7777778,2.7777777,0.9777778,-2.219242
FOLIAGE,0.14814815,0.0,0.44444445,0.0,-0.44444445,0.8888889,-0.44444445,0.44444445,0.22222222,-2.0943952
FOLIAGE,3.851852,1.6666666,7.2222223,2.6666667,-6.5555553,10.111111,-3.5555556,7.2222223,0.8135803,-2.2806025
FOLIAGE,16.518518,9.888889,24.777779,14.888889,-19.88889,24.777779,-4.888889,24.777779,0.60921985,-2.4395385
FOLIAGE,14.777778,8.444445,22.88889,13.0,-19.0,24.333334,-5.3333335,22.88889,0.6183277,-2.4590404
FOLIAGE,1.8518518,0.5555556,3.3333333,1.6666666,-3.8888888,4.4444447,-0.5555556,3.3333333,0.8759259,-2.463852
FOLIAGE,2.7407408,0.5555556,5.5555553,2.1111112,-6.5555553,8.444445,-1.8888888,5.5555553,0.91534394,-2.4089394
FOLIAGE,12.185185,6.6666665,20.88889,9.0,-16.555555,26.11111,-9.555555,20.88889,0.6957549,-2.268991
FOLIAGE,0.7777778,0.0,2.2222223,0.11111111,-2.3333333,4.3333335,-2.0,2.2222223,1.0,-2.123254
FOLIAGE,4.3703704,2.1111112,6.7777777,4.2222223,-6.7777777,7.2222223,-0.44444445,6.7777777,0.7329263,-2.587228
FOLIAGE,1.7777778,0.44444445,3.8888888,1.0,-4.0,6.3333335,-2.3333333,3.8888888,0.9238095,-2.2375617
FOLIAGE,1.7777778,0.44444445,3.4444444,1.4444444,-4.0,5.0,-1.0,3.4444444,0.912963,-2.3776238
FOLIAGE,26.037037,18.444445,39.0,20.666668,-22.777779,38.88889,-16.11111,39.0,0.5235376,-2.0906491
FOLIAGE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOLIAGE,12.666667,7.888889,18.555555,11.555555,-14.333333,17.666666,-3.3333333,18.555555,0.58577543,-2.4515712
FOLIAGE,19.444445,16.88889,25.777779,15.666667,-7.6666665,19.0,-11.333333,26.666666,0.42529303,-1.6157203
FOLIAGE,14.666667,7.5555553,24.11111,12.333333,-21.333334,28.333334,-7.0,24.11111,0.6911226,-2.3966818
FOLIAGE,1.2962962,0.0,3.4444444,0.44444445,-3.8888888,6.4444447,-2.5555556,3.4444444,1.0,-2.204847
FOLIAGE,2.2592592,0.6666667,3.8888888,2.2222223,-4.7777777,4.888889,-0.11111111,3.8888888,0.8740741,-2.5527236
FOLIAGE,0.7777778,0.0,2.3333335,0.0,-2.3333333,4.6666665,-2.3333333,2.3333335,1.0,-2.0943952
FOLIAGE,0.5555556,0.0,1.6666666,0.0,-1.6666666,3.3333333,-1.6666666,1.6666666,1.0,-2.0943952
FOLIAGE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOLIAGE,14.962963,9.555555,23.444445,11.888889,-16.222221,25.444445,-9.222222,23.444445,0.5964221,-2.2353554
FOLIAGE,8.703704,3.6666667,15.888889,6.5555553,-15.111111,21.555555,-6.4444447,15.888889,0.772831,-2.3430035
FOLIAGE,55.0,47.444443,65.44444,52.11111,-22.666666,31.333334,-8.666667,65.44444,0.29780185,-2.3567543
FOLIAGE,46.666668,32.11111,70.111115,37.77778,-43.666668,70.333336,-26.666666,70.111115,0.5490324,-2.2512536
FOLIAGE,34.703705,20.555555,57.333332,26.222221,-42.444443,67.888885,-25.444445,57.333332,0.6511328,-2.2555614
FOLIAGE,1.5185186,0.44444445,3.5555556,0.5555556,-3.2222223,6.111111,-2.8888888,3.5555556,0.96581197,-2.1073034
FOLIAGE,0.7037037,0.0,2.0,0.11111111,-2.1111112,3.8888888,-1.7777778,2.0,1.0,-2.123254
FOLIAGE,1.0,0.0,3.0,0.0,-3.0,6.0,-3.0,3.0,1.0,-2.0943952
FOLIAGE,2.2222223,0.33333334,5.3333335,1.0,-5.6666665,9.333333,-3.6666667,5.3333335,0.94708997,-2.2263546
FOLIAGE,3.0,1.4444444,5.888889,1.6666666,-4.6666665,8.666667,-4.0,5.888889,0.895369,-2.118937
FOLIAGE,3.5185184,0.8888889,7.2222223,2.4444444,-7.888889,11.111111,-3.2222223,7.2222223,0.88955027,-2.3489873
FOLIAGE,38.037037,29.777779,50.666668,33.666668,-24.777779,37.88889,-13.111111,50.666668,0.46491185,-2.2841873
FOLIAGE,3.7407408,1.4444444,7.6666665,2.1111112,-6.888889,11.777778,-4.888889,7.6666665,0.8930539,-2.180291
FOLIAGE,2.1111112,0.11111111,5.5555553,0.6666667,-6.0,10.333333,-4.3333335,5.5555553,0.984127,-2.1913822
FOLIAGE,3.4814816,1.0,7.4444447,2.0,-7.4444447,11.888889,-4.4444447,7.4444447,0.88121694,-2.2481337
FOLIAGE,4.5555553,1.5555556,9.0,3.1111112,-9.0,13.333333,-4.3333335,9.0,0.84772927,-2.3057292
FOLIAGE,2.1851852,0.33333334,5.111111,1.1111112,-5.5555553,8.777778,-3.2222223,5.111111,0.96141976,-2.2490795
FOLIAGE,1.6666666,0.11111111,4.4444447,0.44444445,-4.6666665,8.333333,-3.6666667,4.4444447,0.9777778,-2.1559837
FOLIAGE,11.074074,6.888889,16.0,10.333334,-12.555555,14.777778,-2.2222223,16.0,0.6042809,-2.4818742
FOLIAGE,5.0,2.5555556,9.0,3.4444444,-7.3333335,12.0,-4.6666665,9.0,0.837478,-2.1939669
FOLIAGE,2.7777777,0.44444445,6.4444447,1.4444444,-7.0,11.0,-4.0,6.4444447,0.93849206,-2.2695446
FOLIAGE,5.0,2.0,9.333334,3.6666667,-9.0,13.0,-4.0,9.333334,0.8086198,-2.3294232
FOLIAGE,2.4074075,0.44444445,6.111111,0.6666667,-5.888889,11.111111,-5.2222223,6.111111,0.9404762,-2.133095
FOLIAGE,2.6296296,0.5555556,5.888889,1.4444444,-6.2222223,9.777778,-3.5555556,5.888889,0.91534394,-2.2690227
FOLIAGE,10.037037,6.5555553,15.111111,8.444445,-10.444445,15.222222,-4.7777777,15.111111,0.59776545,-2.3262568
FOLIAGE,4.851852,1.7777778,9.666667,3.1111112,-9.222222,14.444445,-5.2222223,9.666667,0.82250714,-2.268176
FOLIAGE,2.8148148,1.0,5.5555553,1.8888888,-5.4444447,8.222222,-2.7777777,5.5555553,0.8367725,-2.2846084
FOLIAGE,4.148148,1.6666666,8.333334,2.4444444,-7.4444447,12.555555,-5.111111,8.333334,0.88604844,-2.2054374
FOLIAGE,0.6666667,0.0,2.0,0.0,-2.0,4.0,-2.0,2.0,1.0,-2.0943952
FOLIAGE,3.6666667,1.1111112,8.0,1.8888888,-7.6666665,13.0,-5.3333335,8.0,0.86781305,-2.2177355
FOLIAGE,6.7777777,3.2222223,11.888889,5.2222223,-10.666667,15.333333,-4.6666665,11.888889,0.7601911,-2.332766
FOLIAGE,23.814816,19.222221,29.333334,22.88889,-13.777778,16.555555,-2.7777777,29.333334,0.5089938,-2.488979
FOLIAGE,1.5185186,0.0,4.2222223,0.33333334,-4.5555553,8.111111,-3.5555556,4.2222223,1.0,-2.1640944
FOLIAGE,1.3333334,0.0,4.0,0.0,-4.0,8.0,-4.0,4.0,1.0,-2.0943952
FOLIAGE,9.0,4.7777777,15.666667,6.5555553,-12.666667,20.0,-7.3333335,15.666667,0.7629189,-2.2663894
FOLIAGE,1.3703704,0.0,3.7777777,0.33333334,-4.111111,7.2222223,-3.1111112,3.7777777,1.0,-2.1698651
FOLIAGE,0.8888889,0.0,2.4444444,0.22222222,-2.6666667,4.6666665,-2.0,2.4444444,1.0,-2.1617603
FOLIAGE,1.8888888,0.22222222,4.666667,0.7777778,-5.0,8.333333,-3.3333333,4.666667,0.962963,-2.2166038
FOLIAGE,41.925926,33.11111,55.555557,37.11111,-26.444445,40.88889,-14.444445,55.555557,0.42017567,-2.2744606
FOLIAGE,1.4444444,0.0,4.0,0.33333334,-4.3333335,7.6666665,-3.3333333,4.0,1.0,-2.1563656
FOLIAGE,4.851852,2.0,9.222222,3.3333333,-8.555555,13.111111,-4.5555553,9.222222,0.7916667,-2.2889814
FOLIAGE,8.148149,4.666667,13.333333,6.4444447,-10.444445,15.555555,-5.111111,13.333333,0.7380342,-2.2898738
FOLIAGE,6.740741,3.4444444,11.555555,5.2222223,-9.888889,14.444445,-4.5555553,11.555555,0.71189785,-2.318885
FOLIAGE,1.1481482,0.0,3.3333333,0.11111111,-3.4444444,6.5555553,-3.1111112,3.3333333,1.0,-2.132635
FOLIAGE,1.4074074,0.0,4.111111,0.11111111,-4.2222223,8.111111,-3.8888888,4.111111,1.0,-2.1137195
FOLIAGE,6.0740743,2.7777777,11.555555,3.8888888,-9.888889,16.444445,-6.5555553,11.555555,0.7738155,-2.2262468
FOLIAGE,2.2592592,0.5555556,5.2222223,1.0,-5.111111,8.888889,-3.7777777,5.2222223,0.96031743,-2.1732037
FOLIAGE,0.6666667,0.0,2.0,0.0,-2.0,4.0,-2.0,2.0,1.0,-2.0943952
FOLIAGE,23.296297,19.777779,28.555555,21.555555,-10.555555,15.777778,-5.2222223,28.555555,0.5041609,-2.3213427
FOLIAGE,32.77778,24.333334,45.77778,28.222221,-25.333334,39.0,-13.666667,45.77778,0.48906165,-2.2862954
FOLIAGE,4.5185184,1.5555556,9.444445,2.5555556,-8.888889,14.777778,-5.888889,9.444445,0.84168977,-2.2167206
FOLIAGE,2.6296296,0.44444445,6.2222223,1.2222222,-6.5555553,10.777778,-4.2222223,6.2222223,0.9398148,-2.2257352
FOLIAGE,5.814815,2.3333335,10.666667,4.4444447,-10.444445,14.555555,-4.111111,10.666667,0.7899301,-2.3556414
FOLIAGE,1.8148148,0.11111111,4.888889,0.44444445,-5.111111,9.222222,-4.111111,4.888889,0.984127,-2.1525068
FOLIAGE,13.407408,8.777778,19.88889,11.555555,-13.888889,19.444445,-5.5555553,19.88889,0.6309454,-2.363577
FOLIAGE,17.11111,12.222222,23.444445,15.666667,-14.666667,19.0,-4.3333335,23.444445,0.65204316,-2.4180744
FOLIAGE,42.814816,35.88889,52.666668,39.88889,-20.777779,29.555555,-8.777778,52.666668,0.39882392,-2.3460567
FOLIAGE,5.296296,2.4444444,9.555555,3.8888888,-8.555555,12.777778,-4.2222223,9.555555,0.8047243,-2.3003678
FOLIAGE,0.7407407,0.0,2.2222223,0.0,-2.2222223,4.4444447,-2.2222223,2.2222223,1.0,-2.0943952
FOLIAGE,7.0740743,2.8888888,12.444445,5.888889,-12.555555,16.11111,-3.5555556,12.444445,0.77528197,-2.4175172
FOLIAGE,5.6296296,1.8888888,10.666667,4.3333335,-11.222222,15.111111,-3.8888888,10.666667,0.82974845,-2.3839493
FOLIAGE,4.4444447,1.2222222,9.0,3.1111112,-9.666667,13.666667,-4.0,9.0,0.8749174,-2.3338044
FOLIAGE,1.0,0.0,3.0,0.0,-3.0,6.0,-3.0,3.0,1.0,-2.0943952
FOLIAGE,4.037037,1.0,8.444445,2.6666667,-9.111111,13.222222,-4.111111,8.444445,0.8912177,-2.3161116
FOLIAGE,3.8888888,0.8888889,8.111112,2.6666667,-9.0,12.666667,-3.6666667,8.111112,0.9114478,-2.3545752
FOLIAGE,4.148148,1.1111112,9.0,2.3333335,-9.111111,14.555555,-5.4444447,9.0,0.91089994,-2.2556732
FOLIAGE,1.5925926,0.0,3.8888888,0.8888889,-4.7777777,6.888889,-2.1111112,3.8888888,1.0,-2.3157208
FOLIAGE,1.074074,0.11111111,2.6666667,0.44444445,-2.8888888,4.7777777,-1.8888888,2.6666667,0.9814815,-2.1692097
FOLIAGE,13.518518,8.444445,19.444445,12.666667,-15.222222,17.777779,-2.5555556,19.444445,0.6374209,-2.5233247
FOLIAGE,1.1111112,0.11111111,3.0,0.22222222,-3.0,5.6666665,-2.6666667,3.0,0.9861111,-2.1109743
FOLIAGE,0.8518519,0.33333334,1.4444444,0.7777778,-1.5555556,1.7777778,-0.22222222,1.4444444,0.25185186,-2.5309503
FOLIAGE,44.037037,37.444443,52.666668,42.0,-19.777779,25.88889,-6.111111,52.666668,0.3978916,-2.4168172
FOLIAGE,4.6666665,1.2222222,9.222222,3.5555556,-10.333333,13.666667,-3.3333333,9.222222,0.89084005,-2.3954217
FOLIAGE,6.6296296,3.3333333,11.333333,5.2222223,-9.888889,14.111111,-4.2222223,11.333333,0.8093314,-2.3490174
FOLIAGE,5.185185,2.2222223,9.444445,3.8888888,-8.888889,12.777778,-3.8888888,9.444445,0.79410774,-2.3264554
FOLIAGE,0.22222222,0.0,0.6666667,0.0,-0.6666667,1.3333334,-0.6666667,0.6666667,0.6666667,-2.0943952
FOLIAGE,1.5555556,0.11111111,3.6666667,0.8888889,-4.3333335,6.3333335,-2.0,3.6666667,0.9777778,-2.2859912
FOLIAGE,8.666667,5.111111,14.111111,6.7777777,-10.666667,16.333334,-5.6666665,14.111111,0.7054819,-2.275553
FOLIAGE,0.5555556,0.11111111,1.3333334,0.22222222,-1.3333334,2.3333333,-1.0,1.3333334,0.41666666,-2.1595633
FOLIAGE,6.296296,2.6666667,11.888889,4.3333335,-10.888889,16.777779,-5.888889,11.888889,0.7788625,-2.2757916
FOLIAGE,2.074074,0.6666667,3.5555556,2.0,-4.2222223,4.4444447,-0.22222222,3.5555556,0.45767197,-2.5697682
FOLIAGE,79.666664,70.77778,91.44444,76.77778,-26.666666,35.333332,-8.666667,91.44444,0.26973316,-2.4116454
FOLIAGE,5.6666665,2.5555556,9.666667,4.7777777,-9.333333,12.0,-2.6666667,9.666667,0.7607343,-2.4139924
FOLIAGE,5.0,1.2222222,10.222222,3.5555556,-11.333333,15.666667,-4.3333335,10.222222,0.8916084,-2.3548815
FOLIAGE,0.37037036,0.0,1.1111112,0.0,-1.1111112,2.2222223,-1.1111112,1.1111112,0.8888889,-2.0943952
FOLIAGE,4.888889,2.2222223,9.111111,3.3333333,-8.0,12.666667,-4.6666665,9.111111,0.8646644,-2.2164733
FOLIAGE,8.259259,3.7777777,13.333333,7.6666665,-13.444445,15.222222,-1.7777778,13.333333,0.7230108,-2.5202148
FOLIAGE,7.7777777,3.5555556,13.333333,6.4444447,-12.666667,16.666666,-4.0,13.333333,0.7547033,-2.3944926
FOLIAGE,3.7037036,0.7777778,7.7777777,2.5555556,-8.777778,12.222222,-3.4444444,7.7777777,0.9074074,-2.351514
FOLIAGE,3.7777777,1.0,8.0,2.3333335,-8.333333,12.666667,-4.3333335,8.0,0.90923554,-2.268209
FOLIAGE,0.25925925,0.0,0.7777778,0.0,-0.7777778,1.5555556,-0.7777778,0.7777778,0.7777778,-2.0943952
FOLIAGE,1.7777778,0.22222222,4.5555553,0.5555556,-4.6666665,8.333333,-3.6666667,4.5555553,0.9814815,-2.146531
FOLIAGE,14.37037,10.111111,20.222221,12.777778,-12.777778,17.555555,-4.7777777,20.222221,0.5751263,-2.3789442
FOLIAGE,42.555557,34.88889,51.77778,41.0,-23.0,27.666666,-4.6666665,51.77778,0.3669463,-2.476481
FOLIAGE,0.5185185,0.0,1.5555556,0.0,-1.5555556,3.1111112,-1.5555556,1.5555556,1.0,-2.0943952
FOLIAGE,5.5185184,2.3333335,10.444445,3.7777777,-9.555555,14.777778,-5.2222223,10.444445,0.8721458,-2.2729733
FOLIAGE,7.703704,3.2222223,13.111111,6.7777777,-13.444445,16.222221,-2.7777777,13.111111,0.7620489,-2.4674928
FOLIAGE,3.0,0.8888889,6.0,2.1111112,-6.3333335,9.0,-2.6666667,6.0,0.8755291,-2.3130133
FOLIAGE,47.185184,38.555557,60.11111,42.88889,-25.88889,38.77778,-12.888889,60.11111,0.41303283,-2.3086562
FOLIAGE,1.1481482,0.0,3.4444444,0.0,-3.4444444,6.888889,-3.4444444,3.4444444,1.0,-2.0943952
FOLIAGE,0.5185185,0.0,1.5555556,0.0,-1.5555556,3.1111112,-1.5555556,1.5555556,1.0,-2.0943952
FOLIAGE,1.1851852,0.0,3.3333333,0.22222222,-3.5555556,6.4444447,-2.8888888,3.3333333,1.0,-2.142674
FOLIAGE,3.6666667,1.0,7.888889,2.1111112,-8.0,12.666667,-4.6666665,7.888889,0.9035714,-2.2555406
FOLIAGE,1.4074074,0.0,3.7777777,0.44444445,-4.2222223,7.111111,-2.8888888,3.7777777,1.0,-2.1739607
FOLIAGE,0.7037037,0.11111111,1.8888888,0.11111111,-1.7777778,3.5555556,-1.7777778,1.8888888,0.962963,-2.0943952
FOLIAGE,6.4814816,2.3333335,12.555555,4.5555553,-12.444445,18.222221,-5.7777777,12.555555,0.816909,-2.322295
FOLIAGE,10.481482,5.7777777,17.11111,8.555555,-14.111111,19.88889,-5.7777777,17.11111,0.6866853,-2.356793
FOLIAGE,0.037037037,0.0,0.11111111,0.0,-0.11111111,0.22222222,-0.11111111,0.11111111,0.11111111,-2.0943952
FOLIAGE,0.7407407,0.11111111,2.0,0.11111111,-1.8888888,3.7777777,-1.8888888,2.0,0.9814815,-2.0943952
FOLIAGE,2.8888888,0.6666667,6.3333335,1.6666666,-6.6666665,10.333333,-3.6666667,6.3333335,0.89973545,-2.2617195
FOLIAGE,4.185185,0.8888889,9.444445,2.2222223,-9.888889,15.777778,-5.888889,9.444445,0.915376,-2.2574124
FOLIAGE,4.5925927,1.4444444,9.444445,2.8888888,-9.444445,14.555555,-5.111111,9.444445,0.87633204,-2.2805398
FOLIAGE,1.2962962,0.0,3.5555556,0.33333334,-3.8888888,6.7777777,-2.8888888,3.5555556,1.0,-2.1394942
FOLIAGE,44.296295,38.444443,52.666668,41.77778,-17.555555,25.11111,-7.5555553,52.666668,0.34888473,-2.3202722
FOLIAGE,0.037037037,0.0,0.11111111,0.0,-0.11111111,0.22222222,-0.11111111,0.11111111,0.11111111,-2.0943952
FOLIAGE,0.962963,0.0,2.7777777,0.11111111,-2.8888888,5.4444447,-2.5555556,2.7777777,1.0,-2.1175485
FOLIAGE,7.6296296,3.1111112,13.888889,5.888889,-13.555555,18.777779,-5.2222223,13.888889,0.77986646,-2.3607821
FOLIAGE,4.6296296,1.0,9.222222,3.6666667,-10.888889,13.777778,-2.8888888,9.222222,0.90709877,-2.4294486
FOLIAGE,1.5185186,0.11111111,4.111111,0.33333334,-4.2222223,7.7777777,-3.5555556,4.111111,0.984127,-2.133095
FOLIAGE,0.4814815,0.0,1.4444444,0.0,-1.4444444,2.8888888,-1.4444444,1.4444444,1.0,-2.0943952
FOLIAGE,3.5555556,0.8888889,7.7777777,2.0,-8.0,12.666667,-4.6666665,7.7777777,0.91006523,-2.2444818
FOLIAGE,0.962963,0.0,2.8888888,0.0,-2.8888888,5.7777777,-2.8888888,2.8888888,1.0,-2.0943952
FOLIAGE,0.2962963,0.11111111,0.6666667,0.11111111,-0.5555556,1.1111112,-0.5555556,0.6666667,0.09259259,-2.0943952
FOLIAGE,1.2222222,0.11111111,3.2222223,0.33333334,-3.3333333,6.0,-2.6666667,3.2222223,0.984127,-2.133095
FOLIAGE,1.3703704,0.0,3.8888888,0.22222222,-4.111111,7.5555553,-3.4444444,3.8888888,1.0,-2.1303394
FOLIAGE,1.1481482,0.11111111,2.7777777,0.5555556,-3.1111112,4.888889,-1.7777778,2.7777777,0.984127,-2.1812904
FOLIAGE,1.1481482,0.22222222,3.0,0.22222222,-2.7777777,5.5555553,-2.7777777,3.0,1.0,-2.0572872
FOLIAGE,1.1481482,0.0,3.4444444,0.0,-3.4444444,6.888889,-3.4444444,3.4444444,1.0,-2.0943952
FOLIAGE,67.44444,58.77778,79.0,64.55556,-26.0,34.666668,-8.666667,79.0,0.30628127,-2.4221272
FOLIAGE,6.259259,2.4444444,12.111111,4.2222223,-11.444445,17.555555,-6.111111,12.111111,0.82302064,-2.2827444
FOLIAGE,1.925926,0.22222222,4.4444447,1.1111112,-5.111111,7.5555553,-2.4444444,4.4444447,0.962963,-2.298085
FOLIAGE,0.7777778,0.0,2.3333335,0.0,-2.3333333,4.6666665,-2.3333333,2.3333335,1.0,-2.0943952
FOLIAGE,0.25925925,0.0,0.6666667,0.11111111,-0.7777778,1.2222222,-0.44444445,0.6666667,0.33333334,-2.1814387
FOLIAGE,21.333334,14.0,30.555555,19.444445,-22.0,27.666666,-5.6666665,30.555555,0.5952822,-2.438409
FOLIAGE,1.962963,0.22222222,5.0,0.6666667,-5.2222223,9.111111,-3.8888888,5.0,0.9702381,-2.1634343
FOLIAGE,2.7037036,0.5555556,5.6666665,1.8888888,-6.4444447,8.888889,-2.4444444,5.6666665,0.91798943,-2.3583865
FOLIAGE,8.481482,4.3333335,14.555555,6.5555553,-12.444445,18.222221,-5.7777777,14.555555,0.7428191,-2.3206284
FOLIAGE,1.1481482,0.22222222,2.6666667,0.5555556,-2.7777777,4.5555553,-1.7777778,2.6666667,0.9537037,-2.1692097
FOLIAGE,5.2222223,2.1111112,9.777778,3.7777777,-9.333333,13.666667,-4.3333335,9.777778,0.82478386,-2.3306925
FOLIAGE,4.296296,1.4444444,8.444445,3.0,-8.555555,12.444445,-3.8888888,8.444445,0.8644824,-2.2837873
FOLIAGE,5.4074073,1.7777778,10.555555,3.8888888,-10.888889,15.444445,-4.5555553,10.555555,0.8424523,-2.3397982
FOLIAGE,6.185185,2.2222223,11.444445,4.888889,-11.888889,15.777778,-3.8888888,11.444445,0.8339346,-2.3866115
FOLIAGE,5.259259,1.5555556,10.111111,4.111111,-11.111111,14.555555,-3.4444444,10.111111,0.85137916,-2.3966565
FOLIAGE,2.2592592,0.11111111,6.0,0.6666667,-6.4444447,11.222222,-4.7777777,6.0,0.9861111,-2.189708
FOLIAGE,3.925926,1.5555556,7.7777777,2.4444444,-7.111111,11.555555,-4.4444447,7.7777777,0.85319865,-2.2342408
FOLIAGE,23.62963,17.333334,31.666666,21.88889,-18.88889,24.11111,-5.2222223,31.666666,0.5142537,-2.4315135
FOLIAGE,10.185185,5.7777777,15.555555,9.222222,-13.222222,16.11111,-2.8888888,15.555555,0.70008737,-2.4480398
FOLIAGE,2.5185184,0.11111111,6.5555553,0.8888889,-7.2222223,12.111111,-4.888889,6.5555553,0.9861111,-2.2121625
FOLIAGE,7.4444447,3.2222223,12.666667,6.4444447,-12.666667,15.666667,-3.0,12.666667,0.7590125,-2.452176
FOLIAGE,2.1851852,0.33333334,4.888889,1.3333334,-5.5555553,8.111111,-2.5555556,4.888889,0.9517196,-2.2740705
FOLIAGE,68.77778,60.333332,79.55556,66.44444,-25.333334,32.333332,-7.0,79.55556,0.28962377,-2.4341934
FOLIAGE,1.7407408,0.7777778,3.8888888,0.5555556,-2.8888888,6.4444447,-3.5555556,3.8888888,0.88148147,-2.0270298
FOLIAGE,3.4074075,0.8888889,7.888889,1.4444444,-7.5555553,13.444445,-5.888889,7.888889,0.904321,-2.1660802
FOLIAGE,2.0370371,0.11111111,5.5555553,0.44444445,-5.7777777,10.555555,-4.7777777,5.5555553,0.9861111,-2.149743
FOLIAGE,3.8148148,1.1111112,8.555555,1.7777778,-8.111111,14.222222,-6.111111,8.555555,0.87222224,-2.1862345
FOLIAGE,2.7407408,0.33333334,6.2222223,1.6666666,-7.2222223,10.444445,-3.2222223,6.2222223,0.9543651,-2.3218653
FOLIAGE,8.185185,3.5555556,14.888889,6.111111,-13.888889,20.11111,-6.2222223,14.888889,0.7741213,-2.3290927
FOLIAGE,0.7407407,0.0,2.2222223,0.0,-2.2222223,4.4444447,-2.2222223,2.2222223,1.0,-2.0943952
FOLIAGE,1.3333334,0.11111111,3.3333333,0.5555556,-3.6666667,6.0,-2.3333333,3.3333333,0.984127,-2.1787686
FOLIAGE,3.8148148,1.1111112,7.2222223,3.1111112,-8.111111,10.222222,-2.1111112,7.2222223,0.86766475,-2.4357176
FOLIAGE,1.4074074,0.0,3.6666667,0.5555556,-4.2222223,6.7777777,-2.5555556,3.6666667,1.0,-2.229939
FOLIAGE,5.5925927,1.7777778,10.222222,4.7777777,-11.444445,13.888889,-2.4444444,10.222222,0.843607,-2.4519827
FOLIAGE,3.148148,0.7777778,7.4444447,1.2222222,-7.111111,12.888889,-5.7777777,7.4444447,0.9195971,-2.1519582
FOLIAGE,3.2962964,0.6666667,7.6666665,1.5555556,-7.888889,13.111111,-5.2222223,7.6666665,0.92957354,-2.2165444
FOLIAGE,1.962963,0.33333334,4.7777777,0.7777778,-4.888889,8.444445,-3.5555556,4.7777777,0.9691358,-2.146531
FOLIAGE,0.7037037,0.0,2.0,0.11111111,-2.1111112,3.8888888,-1.7777778,2.0,1.0,-2.132635
FOLIAGE,1.8518518,0.11111111,4.666667,0.7777778,-5.2222223,8.444445,-3.2222223,4.666667,0.984127,-2.222661
FOLIAGE,2.8148148,0.5555556,5.6666665,2.2222223,-6.7777777,8.555555,-1.7777778,5.6666665,0.9126984,-2.4202576
FOLIAGE,4.296296,1.3333334,8.888889,2.6666667,-8.888889,13.777778,-4.888889,8.888889,0.8858245,-2.2715442
